,QUERY,FREQ,is_question
2869,signs symptoms of colitis,4424,FALSE
2870,igloo,1045,FALSE
2871,ave maria,2475,FALSE
2872,diecast model cars,1704,FALSE
2873,blood oranges,382,FALSE
2874,writing your own performance review,872,FALSE
2875,effects of prednisone,491,FALSE
2876,e mail messages,340,FALSE
2877,santa natura colageno,260,FALSE
2878,consulta de puntaje de sisben,706,FALSE
2879,questionnaires,307,FALSE
2880,modular home plans prices,475,FALSE
2881,plantilla calendario 2013,531,FALSE
2882,block unwanted calls,15004,FALSE
2883,brighton homes for rent,865,FALSE
2884,graco car seat coupons,248,FALSE
2885,who makes subaru cars,803,TRUE
2886,directions to vaughan mills mall,316,FALSE
2887,nicodemus,330,FALSE
2888,free downloadable transmission repair manuals,723,FALSE
2889,rodas esportivas paraguai,551,FALSE
2890,build your own wet bar cabinet,572,FALSE
2891,lakeside cabins for rent,495,FALSE
2892,multas de transito medellin,879,FALSE
2893,spaghetti pie recipe,270,FALSE
2894,afip monotributista,390,FALSE
2895,what does magnesium smell like,289,TRUE
2896,frequencia escolar,561,FALSE
2897,attractions in galveston texas,523,FALSE
2898,ganoderma en espanol,1747,FALSE
2899,cam2 racing fuel,253,FALSE
2900,gardener s eden,1304,FALSE
2901,what does tongue cancer look like,3653,TRUE
2902,florida phone number,303,FALSE
2903,sensorineural hearing loss,696,FALSE
2904,what does low potassium mean,285,TRUE
2905,women giving birth video,1224,FALSE
2906,foxes,440,FALSE
2907,how to freeze lemons,260,FALSE
2908,yamaha bear html,737,FALSE
2909,servicio tecnico canon,494,FALSE
2910,crisis economica mundial,261,FALSE
2911,arrendamento de sitio,1015,FALSE
2912,codigo puk,850,FALSE
2913,norwalk ohio reflector newspaper,269,FALSE
2914,back taxes properties for sale,448,FALSE
2915,byonce,476,FALSE
2916,galletas faciles de hacer,270,FALSE
2917,distancias de mexico,534,FALSE
2918,colt cobra,344,FALSE
2919,no egg cookie recipes,257,FALSE
2920,adopt miniature schnauzer,409,FALSE
2921,thunderbolt,254,FALSE
2922,becas prepa si,777,FALSE
2923,certificado de personeria,377,FALSE
2924,slot games for ipad,964,FALSE
2925,ford truck f 450 html,495,FALSE
2926,oyunlar 1,3280,FALSE
2927,craftsman pressure washers,340,FALSE
2928,watch fox sports live,6414,FALSE
2929,cnn female news anchors,5993,FALSE
2930,advantages of modern communication,299,FALSE
2931,volcanes de guatemala,278,FALSE
2932,espn nfl,497,FALSE
2933,1936 chevy coupe for sale,254,FALSE
2934,adobe acrobat 9 gratis,3064,FALSE
2935,assistir on line,256,FALSE
2936,que son las finanzas,249,FALSE
2937,sudden link channels,445,FALSE
2938,ciclo celular,478,FALSE
2939,ver fotos de caballos,919,FALSE
2940,musica e letra,1750,FALSE
2941,little big planet game,601,FALSE
2942,medieval clothing,960,FALSE
2943,la energia hidraulica,427,FALSE
2944,wendy s hours of operation,378,FALSE
2945,modelo de bolo,358,FALSE
2946,pilothouse sailboats for sale,287,FALSE
2947,gatlinburg hotels,264,FALSE
2948,tuff shed cabins,332,FALSE
2949,how to write a party invitation,658,FALSE
2950,videos de dragon bol z,1647,FALSE
2951,free sew patterns stuffed animals,298,FALSE
2952,estimating cost to finish a basement,397,FALSE
2953,gran dt torneo inicial 2012,1068,FALSE
2954,piezas usadas,343,FALSE
2955,princess house crystal prices,280,FALSE
2956,free disney printable calendars,397,FALSE
2957,what is the gall bladder,378,TRUE
2958,free x video,330,FALSE
2959,list of objectives for a resume,1356,FALSE
2960,forever living products distributors,394,FALSE
2961,children s homes,344,FALSE
2962,tim viec lam nail,415,FALSE
2963,y3 games to play,380,FALSE
2964,pain between shoulder blades,1711,FALSE
2965,jo nesbo harry hole in order,376,FALSE
2966,la red en vivo,1416,FALSE
2967,ropa coppel,311,FALSE
2968,noticia dos esporte,330,FALSE
2969,fly jamaica airways,3396,FALSE
2970,canada 411 cell phone,611,FALSE
2971,titanic 2,1522,FALSE
2972,prescription pill identification,499,FALSE
2973,gabarito oficial,2239,FALSE
2974,toyota parts diagrams,1284,FALSE
2975,cary grant movies,1252,FALSE
2976,formularios del automotor,253,FALSE
2977,lagu indonesia terpopuler,619,FALSE
2978,estate tax calculator,1176,FALSE
2979,cartelera teatro mar del plata,382,FALSE
2980,fato real congonhas,261,FALSE
2981,m4marry com,317,FALSE
2982,what is an agnostic,444,TRUE
2983,how to use a pressure cooker,489,FALSE
2984,la gran pelea 3,278,FALSE
2985,life size cardboard cutouts,467,FALSE
2986,discount dollywood tickets,435,FALSE
2987,cubanas follando,8897,FALSE
2988,quadradinho de oito,931,FALSE
2989,official american mahjong rules,1258,FALSE
2990,mission san juan bautista,772,FALSE
2991,juegos caza gratis,430,FALSE
2992,zee tv canada,753,FALSE
2993,amberen coupons,1031,FALSE
2994,sydney newspapers telegraph,304,FALSE
2995,do fish sleep,1277,FALSE
2996,mange,2013,FALSE
2997,registry errors,288,FALSE
2998,sample letter of invitation,347,FALSE
2999,pay illinois tolls online,2240,FALSE
3000,growing healthy orange trees,393,FALSE
3001,friskies cat food recall,1191,FALSE
3002,waitress resume examples,401,FALSE
3003,fire sprinkler heads,348,FALSE
3004,shared download mp3,590,FALSE
3005,brace color selector,781,FALSE
3006,where s my amended refund,1910,FALSE
3007,ohl hockey scores,2340,FALSE
3008,pinturas de flores,402,FALSE
3009,pelicula de chuki,308,FALSE
3010,musica francesa,943,FALSE
3011,puffy upper eyelid,372,FALSE
3012,academy sports outdoors,6759,FALSE
3013,vitamin a dosage,409,FALSE
3014,used chevrolet pickups,284,FALSE
3015,vizcacha en escabeche,256,FALSE
3016,how to build a horse shelter,344,FALSE
3017,recetas comidas saludables,280,FALSE
3018,what do my name mean,335,TRUE
3019,cars disney,3145,FALSE
3020,impuestos vehiculos cundinamarca,696,FALSE
3021,dinosaurio,334,FALSE
3022,trucking games,471,FALSE
3023,videos de chavo del 8 animado,517,FALSE
3024,a casa da barbi,355,FALSE
3025,modelo de carta de peticion,433,FALSE
3026,tienda patines,253,FALSE
3027,horario jogo palmeiras hoje,553,FALSE
3028,employment in mining,1170,FALSE
3029,tv no computador,359,FALSE
3030,pioneer radio wiring diagram,864,FALSE
3031,default aspx,1139,FALSE
3032,jornal do meio dia de mococa,298,FALSE
3033,concerts in july,319,FALSE
3034,history of gas price per gallon,2753,FALSE
3035,flowhot net la pagina mas rankia,321,FALSE
3036,shaw customer care,1766,FALSE
3037,ged class online,289,FALSE
3038,energy rebate programs,259,FALSE
3039,aristocrat freeslots,287,FALSE
3040,homemade spanish rice,446,FALSE
3041,reverse isolation,268,FALSE
3042,pain assessment chart,321,FALSE
3043,sarcoptic mange treatment,289,FALSE
3044,ato gov au superseeker,398,FALSE
3045,whitney houston death photos,767,FALSE
3046,nota legal ro,370,FALSE
3047,sisfiesaluno mec gov br,429,FALSE
3048,free live pakistani tv,294,FALSE
3049,cheap car,1488,FALSE
3050,how long is a check valid,646,TRUE
3051,modelos de celulares nokia,437,FALSE
3052,listin diario en republica dominicana,1056,FALSE
3053,metrolink train departures,264,FALSE
3054,italian greens and beans recipe html,430,FALSE
3055,omnilife productos precios,400,FALSE
3056,juegos de show mas,521,FALSE
3057,toro lawn mower repair manuals,3176,FALSE
3058,abrir conta de msn,645,FALSE
3059,jogos da yepi,370,FALSE
3060,tv gratis na net,707,FALSE
3061,area codes 240 and 301,254,FALSE
3062,republica mexicana,271,FALSE
3063,sucursales sanborns mexico,321,FALSE
3064,what are the 7 continents,11429,TRUE
3065,picturemail,470,FALSE
3066,husband petticoating,336,FALSE
3067,autos usados valdivia,725,FALSE
3068,adove flash player,308,FALSE
3069,diagnosis related group,511,FALSE
3070,acreage calculator,1379,FALSE
3071,lookup acronyms,273,FALSE
3072,employee purchase program,275,FALSE
3073,ipva 2010 valores,608,FALSE
3074,tax act online free,3965,FALSE
3075,naruto download,1122,FALSE
3076,black cohosh extract side effects,523,FALSE
3077,annies attic,1055,FALSE
3078,why is reading important,750,TRUE
3079,caravan mattress sizes,264,FALSE
3080,pickup truck rental companies,847,FALSE
3081,florida phone book,855,FALSE
3082,missa padre marcelo rossi ao vivo,467,FALSE
3083,eye doctors that accept medicaid,585,FALSE
3084,where is czechoslovakia located,480,TRUE
3085,free baby knitting patterns,7245,FALSE
3086,casas com varandas,737,FALSE
3087,braces games,286,FALSE
3088,free printable postcards,559,FALSE
3089,free posters for download,398,FALSE
3090,cornea diseases,355,FALSE
3091,motorcycle detailing,541,FALSE
3092,radio mergimi,1567,FALSE
3093,march madness picks,771,FALSE
3094,recommended diet for people with rosacea,1160,FALSE
3095,public defender office,1300,FALSE
3096,make a fairy,608,FALSE
3097,sunday times newspaper perth,255,FALSE
3098,aerografia,379,FALSE
3099,beauty pageant judging criteria,512,FALSE
3100,reese hitch installation instructions,313,FALSE
3101,shop target stores online,541,FALSE
3102,ejercicios de comprension lectora,447,FALSE
3103,what is bookkeeping,284,TRUE
3104,videos gimnasia,264,FALSE
3105,the effects of diabetes,396,FALSE
3106,how to steam asparagus,351,FALSE
3107,what is troy ounce,1309,TRUE
3108,agio de carros em goiania,2921,FALSE
3109,cd novo jorge e mateus,300,FALSE
3110,pagode 2012,757,FALSE
3111,what does chlamydia look like,594,TRUE
3112,descargar root explorer gratis,598,FALSE
3113,moldes em eva para pascoa,670,FALSE
3114,bridge games,1158,FALSE
3115,jogos de dj,551,FALSE
3116,abc news australia,1572,FALSE
3117,tappan zee bridge toll cost,921,FALSE
3118,what do african dwarf frogs eat,426,FALSE
3119,school district salaries,3213,FALSE
3120,seguridad del paciente,284,FALSE
3121,how to build a lifeguard stand,610,FALSE
3122,internetbanking,286,FALSE
3123,libros de lectura,290,FALSE
3124,fun for mobile music,482,FALSE
3125,muslim daily prayer times,1429,FALSE
3126,ejemplos de obligaciones,500,FALSE
3127,chevrolet troubleshooting,3043,FALSE
3128,someecards,924,FALSE
3129,amazon coupon code free shipping,1017,FALSE
3130,bertucci s coupons,395,FALSE
3131,alfabeto libras sinais,702,FALSE
3132,sheltie puppies rescue,1185,FALSE
3133,gold rush,1427,FALSE
3134,arabic desserts recipe html,329,FALSE
3135,planeacion para preescolar,274,FALSE
3136,gender predictor test,304,FALSE
3137,landscape design ideas,674,FALSE
3138,telesena resultado natal,2162,FALSE
3139,festivals in houston 2013,328,FALSE
3140,poultry farms for sale in georgia,291,FALSE
3141,universal soul circus coupons,348,FALSE
3142,wichita telephone directory,890,FALSE
3143,oi som de chamada,1321,FALSE
3144,where did christopher columbus live,646,TRUE
3145,ponchos,273,FALSE
3146,vih primeros sintomas,1281,FALSE
3147,italian heather plant,557,FALSE
3148,gumtree classifieds,720,FALSE
3149,baixar minecraft,1381,FALSE
3150,autos usados villahermosa,861,FALSE
3151,cat pregnancy chart,557,FALSE
3152,locate a business license number,686,FALSE
3153,business proposal writing examples,459,FALSE
3154,mapquest mileage,619,FALSE
3155,treasurer election speech,274,FALSE
3156,musica gratis dilandau,1014,FALSE
3157,alameda theater,1146,FALSE
3158,cultural assimilation,383,FALSE
3159,actors deaths,254,FALSE
3160,bullet drop charts,1074,FALSE
3161,weather channel weather,2437,FALSE
3162,traductor para traducir,1020,FALSE
3163,beat it,333,FALSE
3164,oil pressure sensor replacement,639,FALSE
3165,entrar no meu twitter,933,FALSE
3166,jogar jogos de aviao,407,FALSE
3167,lebron james girlfriend,1842,FALSE
3168,what can cause hives,408,FALSE
3169,what is a surname,454,TRUE
3170,what do golgi bodies do,249,FALSE
3171,quantum 60 html,365,FALSE
3172,freetaxusa,3172,FALSE
3173,mensagens de bonitas,1707,FALSE
3174,baseball on tv today,718,FALSE
3175,juegos despedida de soltera,544,FALSE
3176,logging skidder for sale,347,FALSE
3177,ventas de lanchas,295,FALSE
3178,trout season pa,266,FALSE
3179,lhasa apso rescue,731,FALSE
3180,homemade dog ear wash,291,FALSE
3181,indian curry shtml,336,FALSE
3182,black inventors and their inventions,670,FALSE
3183,juegos gratis de buscar,681,FALSE
3184,frog pictures to print,1341,FALSE
3185,definition of genocide,276,FALSE
3186,cep,12580,FALSE
3187,land survey,771,FALSE
3188,teenhealth org,335,FALSE
3189,total gym xls reviews,450,FALSE
3190,make your butt look bigger,9154,FALSE
3191,pumas vs chivas en vivo,280,FALSE
3192,spark gov in,1805,FALSE
3193,severe plantar fasciitis,342,FALSE
3194,fmc4me,267,FALSE
3195,ofertas balnearios,417,FALSE
3196,pre diabetic menu,904,FALSE
3197,bmf,248,FALSE
3198,fruitless mulberry trees,274,FALSE
3199,aplicativos e jogos java,327,FALSE
3200,oreily,328,FALSE
3201,kelly tilghman divorce,4533,FALSE
3202,dogs for adoption in ct,465,FALSE
3203,ixl math,3604,FALSE
3204,jugar a la tabla ouija,753,FALSE
3205,whirlpool oven error codes,1957,FALSE
3206,constructora bisono,307,FALSE
3207,what is cellulites,2440,TRUE
3208,what is the rough endoplasmic reticulum,340,TRUE
3209,dissolving gallstones,429,FALSE
3210,puppies for free in michigan,511,FALSE
3211,windows 8 original,371,FALSE
3212,viber para samsung gratis,328,FALSE
3213,refinance mortgage,300,FALSE
3214,funny memes,344,FALSE
3215,how to facetime,298,FALSE
3216,possible causes of neck pain,2152,FALSE
3217,cliffs notes,627,FALSE
3218,state identification number,316,FALSE
3219,where is area code 719,410,TRUE
3220,philadelphia white pages,317,FALSE
3221,jail picture,2015,FALSE
3222,myldsmail net,273,FALSE
3223,stomach bloating and swelling,1489,FALSE
3224,bobcat service manual,1315,FALSE
3225,catuaba side effects,415,FALSE
3226,paypal smart connect,551,FALSE
3227,answers to plato tests,277,FALSE
3228,noticias de volta redonda,401,FALSE
3229,location of internal organs,2825,FALSE
3230,tassimo com,251,FALSE
3231,wooden cube puzzle solutions,408,FALSE
3232,garmin gps problems,489,FALSE
3233,dia do indio 19 de abril,284,FALSE
3234,what does a mockingbird look like,689,TRUE
3235,what is autocad used for,259,TRUE
3236,auto parts nissan,264,FALSE
3237,jogos de vestir noivas gratis,760,FALSE
3238,shingles vaccine cost,9271,FALSE
3239,vagaro,342,FALSE
3240,receitas de bolo de chocolate,549,FALSE
3241,current price of gold per gram,5344,FALSE
3242,musica reggae,1716,FALSE
3243,webkinz com ganz website,7654,FALSE
3244,televisa noticias,1598,FALSE
3245,why are giant pandas endangered,445,TRUE
3246,brother sewing machines,3044,FALSE
3247,emt classes,287,FALSE
3248,french dictionary free online,2476,FALSE
3249,coach bus driver jobs,850,FALSE
3250,cucumber dill sandwiches,364,FALSE
3251,trabajo en ushuaia,304,FALSE
3252,what is kirsch,322,TRUE
3253,graduating class,839,FALSE
3254,airprint printers list,266,FALSE
3255,home depot com,4357,FALSE
3256,101 1 fm,417,FALSE
3257,how to create a url,993,FALSE
3258,best hairstyles for,1823,FALSE
3259,646 area code,388,FALSE
3260,transnet bursaries,422,FALSE
3261,popular music,442,FALSE
3262,how to make a brain,442,FALSE
3263,mapa de sc,441,FALSE
3264,photos and pictures of mrsa infections,2852,FALSE
3265,frases top,768,FALSE
3266,video de daddy yankee,372,FALSE
3267,what does the judicial branch do,1115,TRUE
3268,boils bikini line faq shtml,1650,FALSE
3269,list of beatles songs,1623,FALSE
3270,partido tigres monterrey,301,FALSE
3271,caixa consultar saldo,1979,FALSE
3272,icfes inscripciones 2013,324,FALSE
3273,is nicki minaj married,916,FALSE
3274,free plans for squirrel feeders,382,FALSE
3275,what causes dark elbows,772,TRUE
3276,how can i delay my period,347,TRUE
3277,baba black sheep,592,FALSE
3278,check debit card balance,2284,FALSE
3279,musica de ardillas,567,FALSE
3280,garden tractor sleeve hitch,443,FALSE
3281,servers,2163,FALSE
3282,zombie shooter,580,FALSE
3283,claroideias,1049,FALSE
3284,sample of pictograph,433,FALSE
3285,florida credit unions,454,FALSE
3286,biography lisa vanderpump,249,FALSE
3287,meaning of constitution,251,FALSE
3288,cooper hospital camden nj,465,FALSE
3289,md license plate,388,FALSE
3290,examples of gases,422,FALSE
3291,canon mp250 html,2500,FALSE
3292,what is a centipede,520,TRUE
3293,justintv,3587,FALSE
3294,old postcards,822,FALSE
3295,symptoms of being pregnant with twins,379,FALSE
3296,que comen los perros,332,FALSE
3297,what states allow studded snow tires,465,TRUE
3298,tiny flashlight   led,532,FALSE
3299,imagens do botafogo,598,FALSE
3300,consulta de cpf pelo nome,658,FALSE
3301,formatos de facturas en excel gratis,301,FALSE
3302,how to use a digital multimeter,537,FALSE
3303,little lupe,310,FALSE
3304,dorama,323,FALSE
3305,ler livro gratis,1588,FALSE
3306,magic tricks revealed,692,FALSE
3307,plantas e fotos de casas,1220,FALSE
3308,ischemic bowel symptoms,267,FALSE
3309,truck battery size,902,FALSE
3310,casalimpia ofertas de trabajo,325,FALSE
3311,what is social darwinism,698,TRUE
3312,centro medico uce,428,FALSE
3313,el oraculo semanal,441,FALSE
3314,chuck e cheese coupons discounts,434,FALSE
3315,contra cheque previ,472,FALSE
3316,train vacations,370,FALSE
3317,nys daily evening numbers,449,FALSE
3318,megyn kelly from fox news,413,FALSE
3319,travel trailer book value,498,FALSE
3320,used legend cars for sale,419,FALSE
3321,dsl internet providers,425,FALSE
3322,garotos de programa em bh,890,FALSE
3323,used small fishing boats,1297,FALSE
3324,low blood platelets causes,9855,FALSE
3325,jesse owens biography,608,FALSE
3326,wireless internet for laptop,1860,FALSE
3327,dimensions of suitcase,264,FALSE
3328,funny advice,290,FALSE
3329,busca de telefone,700,FALSE
3330,schlage lock parts diagram,705,FALSE
3331,2 via conta aes eletropaulo,3806,FALSE
3332,internet 3g tim ilimitada,399,FALSE
3333,moringa plant,2749,FALSE
3334,verve,276,FALSE
3335,calzado andrea catalogo,316,FALSE
